ID,Start date,Biomass,Hydropower,Wind offshore,Wind onshore,Photovoltaics,Other renewable,Nuclear,Lignite,Hard coal,Fossil gas,Hydro pumped storage _x,Other conventional,Total (grid load),Residual load,Total Energy Generation,Total Renewables,Total Conventional,Energy Surplus,Year,DailySunshineHours,AverageWindSpeed
303,2015-10-30,97054.25,31049.25,23095.0,61640.75,34646.5,2271.75,258947.5,417276.0,341231.0,86496.25,20728.0,153671.25,1464909.5,1345527.25,1507379.5,249757.5,1257622.0,42470.0,2015,3.21,3.3
304,2015-10-31,97231.25,28852.0,30191.25,157230.75,72030.75,2272.25,254818.75,387935.75,203381.25,37413.0,16698.75,105752.0,1227707.75,968255.0,1377109.0,387808.25,989300.75,149401.25,2015,3.21,3.3
305,2015-11-01,96208.25,25963.25,3017.25,80399.0,87092.5,2346.75,257119.0,394366.75,158700.0,38342.25,17624.0,85205.25,1143829.75,973321.0,1228760.25,295027.0,933733.25,84930.5,2015,2.25,3.5
306,2015-11-02,95520.25,25733.0,2545.0,33729.5,80937.25,2612.5,256261.0,423060.0,314397.0,76230.5,27037.25,149954.0,1459486.25,1342274.5,1460980.0,241077.5,1219902.5,1493.75,2015,2.25,3.5
307,2015-11-03,95934.25,26341.25,4224.75,23876.25,79487.75,2898.25,257139.25,418621.25,372983.5,88457.0,30245.75,167044.25,1501974.0,1394385.25,1537007.75,232762.5,1304245.25,35033.75,2015,2.25,3.5
308,2015-11-04,95902.0,26951.25,11985.25,73628.75,60406.0,2919.25,255829.0,415620.25,362874.75,82172.75,24646.0,167048.75,1501964.25,1355944.25,1555338.0,271792.5,1283545.5,53373.75,2015,2.25,3.5
309,2015-11-05,95741.0,26913.0,25959.0,76045.75,67525.75,2694.0,255889.75,397034.75,357524.75,75762.0,20838.25,150348.75,1480819.0,1311288.5,1531438.5,294878.5,1236560.0,50619.5,2015,2.25,3.5
310,2015-11-06,96129.75,26603.75,39368.0,171464.5,40380.5,2402.5,251633.0,399998.75,325179.5,49128.25,21045.0,141408.5,1462573.5,1211360.5,1543697.0,376349.0,1167348.0,81123.5,2015,2.25,3.5
311,2015-11-07,96008.0,25873.75,52232.0,287437.75,28780.75,1882.25,245439.25,389475.75,169294.5,33595.0,21222.5,108052.0,1266163.75,897713.25,1438071.0,492214.5,945856.5,171907.25,2015,2.25,3.5
312,2015-11-08,96609.75,23255.5,48035.0,275020.5,68163.0,1791.75,240075.75,325711.0,104612.25,31347.75,25677.75,91340.25,1150594.25,759375.75,1305962.5,512875.5,793087.0,155368.25,2015,2.25,3.5
313,2015-11-09,95793.0,23570.25,65466.0,505473.5,33545.5,1851.25,238969.0,312513.5,187502.75,39839.25,32502.0,108817.25,1480767.0,876282.0,1613341.25,725699.5,887641.75,132574.25,2015,2.25,3.5
314,2015-11-10,95274.0,24519.75,66739.25,527157.5,33651.75,1696.25,240567.25,281687.0,201175.75,57981.5,24455.5,108894.0,1518108.0,890559.5,1639344.0,749038.5,890305.5,121236.0,2015,2.25,3.5
315,2015-11-11,94745.75,24357.75,67601.75,322908.5,44773.5,1966.75,247617.25,373126.75,285486.25,56259.25,23655.0,134791.5,1507564.25,1072280.5,1653635.0,556354.0,1097281.0,146070.75,2015,2.25,3.5
316,2015-11-12,95577.75,24698.5,58719.0,229355.0,47089.0,2043.75,248139.0,373491.25,326482.0,78554.25,28470.5,142731.0,1509683.5,1174520.5,1626880.5,457483.0,1169397.5,117197.0,2015,2.25,3.5
317,2015-11-13,95964.75,25910.5,63715.0,388542.25,36629.0,1768.75,246621.0,344280.0,249894.25,47727.0,24909.25,135979.75,1510891.75,1022005.5,1637032.25,612530.25,1024502.0,126140.5,2015,2.25,3.5
318,2015-11-14,95570.75,25314.75,60124.25,525075.75,41390.25,1654.5,248010.25,272927.0,77510.5,37441.25,25542.75,104164.25,1301251.25,674661.0,1489183.5,749130.25,740053.25,187932.25,2015,2.25,3.5
319,2015-11-15,95493.5,24331.5,22061.25,509004.5,21280.0,1546.25,242941.75,318688.75,57499.5,30862.0,23044.0,106306.25,1208250.25,655904.5,1430015.25,673717.0,756298.25,221765.0,2015,2.25,3.5
320,2015-11-16,95898.5,23592.75,57403.0,378139.25,45787.5,1799.75,247057.5,376523.75,217412.0,54948.25,26162.25,120488.5,1494604.25,1013274.5,1619050.75,602620.75,1016430.0,124446.5,2015,2.25,3.5
321,2015-11-17,96505.0,25322.0,49961.5,428771.75,15269.5,1801.0,251903.0,388949.5,238966.5,58740.25,28927.75,133151.5,1540540.25,1046537.5,1689341.5,617630.75,1071710.75,148801.25,2015,2.25,3.5
322,2015-11-18,95894.25,24946.75,57819.25,632262.75,42715.5,1753.5,238770.75,299451.5,128712.5,56972.0,32436.25,111668.0,1537272.5,804475.0,1690966.75,855392.0,835574.75,153694.25,2015,2.25,3.5
323,2015-11-19,96145.0,23482.25,53413.25,611417.25,30483.5,1706.0,248950.75,301973.25,139833.0,62878.5,29654.25,108018.0,1561215.0,865901.0,1678300.75,816647.25,861653.5,117085.75,2015,2.25,3.5
324,2015-11-20,95615.5,27206.25,33428.75,281717.0,12019.5,1842.0,252373.25,409615.0,294202.75,80066.5,29131.75,139099.5,1522261.0,1195095.75,1627186.0,451829.0,1175357.0,104925.0,2015,2.25,3.5
325,2015-11-21,96685.0,37007.25,37923.75,158621.0,28132.5,2624.0,256660.0,445246.75,224179.25,44151.5,26653.75,113269.5,1314882.25,1090205.0,1444500.5,360993.5,1083507.0,129618.25,2015,2.25,3.5
326,2015-11-22,96924.25,30836.75,53811.25,241014.5,22312.75,3023.0,250805.5,436984.5,142975.75,57399.5,21623.5,103459.5,1231515.75,914377.25,1439547.25,447922.5,991624.75,208031.5,2015,2.25,3.5
327,2015-11-23,96725.0,29205.75,30536.0,124040.5,26795.25,3053.75,258019.5,439717.75,331533.75,110794.5,33258.25,163929.0,1543575.5,1362203.75,1614350.75,310356.25,1303994.5,70775.25,2015,2.25,3.5
328,2015-11-24,96126.5,29913.0,56976.0,346650.25,37326.25,3100.25,249729.0,377813.75,309760.5,74898.25,20186.0,161010.75,1613177.5,1172225.0,1743304.5,570092.25,1173212.25,130127.0,2015,2.25,3.5
329,2015-11-25,95882.25,31239.75,25577.25,158258.75,11463.75,3061.25,259084.25,408484.5,369012.25,119440.75,40464.75,169526.75,1601158.25,1405858.5,1651031.5,325483.0,1325548.5,49873.25,2015,2.25,3.5
330,2015-11-26,96409.75,31226.5,25640.0,72568.75,23363.25,3104.0,259835.75,421230.0,387450.5,132728.25,35248.25,169431.5,1579375.0,1457803.0,1622988.25,252312.25,1370676.0,43613.25,2015,2.25,3.5
331,2015-11-27,96865.0,30772.5,59627.5,179343.0,32102.0,2998.5,255350.75,403140.25,356208.5,80164.5,25498.75,145760.25,1554779.0,1283706.5,1642332.75,401708.5,1240624.25,87553.75,2015,2.25,3.5
332,2015-11-28,96740.5,29829.75,63482.75,418329.75,17983.5,2450.75,246664.5,363688.75,168436.5,50280.25,17678.25,109387.5,1359668.75,859872.75,1567274.5,628817.0,938457.5,207605.75,2015,2.25,3.5
333,2015-11-29,97820.75,27459.0,52505.0,644023.5,7668.25,1908.25,220642.0,243153.0,61957.75,31294.75,24821.75,107118.5,1271987.25,567790.5,1495550.75,831384.75,664166.0,223563.5,2015,2.25,3.5
334,2015-11-30,97500.75,29112.75,43694.5,556539.25,11928.25,2040.0,237035.5,312851.25,190917.0,63316.5,28681.5,120701.75,1560671.5,948509.5,1665637.5,740815.5,924822.0,104966.0,2015,2.25,3.5
335,2015-12-01,98521.25,34696.25,47378.25,365596.25,14228.25,2741.0,252986.0,371064.75,300884.0,74067.75,27819.5,151090.0,1573020.25,1145817.5,1713253.75,563161.25,1150092.5,140233.5,2015,2.1,3.7
336,2015-12-02,110166.75,38873.5,58105.75,289012.5,11214.25,2958.0,256568.75,378105.5,308356.25,70401.75,28194.5,141824.75,1564814.25,1206481.75,1665587.75,510330.75,1155257.0,100773.5,2015,2.1,3.7
337,2015-12-03,109844.0,36106.5,57991.0,219089.5,32060.25,2974.25,257751.75,397368.0,350099.75,87520.5,28848.75,140587.5,1546209.0,1237068.25,1691393.0,458065.5,1233327.5,145184.0,2015,2.1,3.7
338,2015-12-04,110649.75,34027.0,60465.75,445323.0,18361.25,2280.5,247949.0,348119.25,272015.75,55128.5,25449.75,115722.5,1543396.5,1019246.5,1710042.25,671107.25,1038935.0,166645.75,2015,2.1,3.7
339,2015-12-05,111283.5,32750.0,47751.25,530753.0,37127.25,2496.25,242769.75,271242.0,110647.75,53082.75,19510.0,86251.5,1327450.0,711818.5,1526155.0,762161.25,763993.75,198705.0,2015,2.1,3.7
340,2015-12-06,111296.5,30404.0,43050.25,558232.5,39065.25,2349.5,238048.0,220375.25,84608.75,27536.75,18632.75,97124.75,1228762.5,588414.5,1452091.5,784398.0,667693.5,223329.0,2015,2.1,3.7
341,2015-12-07,111884.0,28894.75,12267.5,112432.5,37846.0,2806.5,257022.0,396283.5,338142.0,78037.25,32776.5,145391.75,1511653.25,1349107.25,1521007.75,306131.25,1214876.5,9354.5,2015,2.1,3.7
342,2015-12-08,111114.0,30187.25,28751.25,181074.5,42705.0,2744.0,255181.0,425920.25,350677.0,66532.0,30743.0,145284.0,1559995.25,1307464.5,1640170.25,396576.0,1243594.25,80175.0,2015,2.1,3.7
343,2015-12-09,110943.0,28809.25,33606.5,245593.75,21605.75,2748.25,252267.75,413223.25,331656.5,85650.75,21208.25,129033.25,1561420.5,1260614.5,1655138.0,443306.5,1211831.5,93717.5,2015,2.1,3.7
344,2015-12-10,110419.5,30680.0,34763.25,345120.0,38635.0,2980.25,248998.0,386937.75,293379.25,72021.0,26587.0,123867.5,1583296.0,1164777.75,1687801.5,562598.0,1125203.5,104505.5,2015,2.1,3.7
345,2015-12-11,111416.5,30080.5,50368.5,463058.25,21610.25,2090.5,250225.5,370027.5,238515.75,65760.5,20122.0,122540.25,1572780.75,1037743.75,1725694.0,678624.5,1047069.5,152913.25,2015,2.1,3.7
346,2015-12-12,112229.25,28319.0,48414.25,372762.5,25050.75,3219.5,252735.5,354048.75,194482.0,44492.25,24727.25,89624.75,1319755.5,873528.0,1525378.5,589995.25,935383.25,205623.0,2015,2.1,3.7
347,2015-12-13,112601.5,26071.5,24335.0,286228.5,23285.5,3556.5,253863.25,359117.5,211008.75,48159.0,19099.0,94035.5,1224080.0,890231.0,1442262.5,476078.5,966184.0,218182.5,2015,2.1,3.7
348,2015-12-14,111895.25,25706.0,18682.5,87813.0,27408.25,4180.25,259225.0,437994.25,353281.0,114884.5,30263.25,146223.75,1530778.75,1396875.0,1587293.75,275685.25,1311608.5,56515.0,2015,2.1,3.7
349,2015-12-15,110698.5,28290.5,15562.5,65506.25,18890.25,4156.25,259451.75,427430.25,327118.75,133770.25,39746.0,156407.75,1546101.0,1446142.0,1547283.0,243104.25,1304178.75,1182.0,2015,2.1,3.7
350,2015-12-16,110490.25,28164.0,52126.75,193459.25,11903.75,4144.25,256504.75,410049.0,320833.0,88604.5,29368.0,152722.25,1544798.75,1287309.0,1629001.75,400288.25,1228713.5,84203.0,2015,2.1,3.7
351,2015-12-17,110701.5,29912.75,57563.0,287142.25,14895.0,3788.5,253282.0,379749.5,290504.0,67697.0,25541.5,134632.0,1491738.5,1132138.25,1629867.5,504003.0,1125864.5,138129.0,2015,2.1,3.7
352,2015-12-18,110424.5,29352.0,58481.25,273944.0,13019.25,3614.0,240544.5,399495.25,291636.0,55250.25,24503.75,135912.0,1451211.25,1105766.75,1611673.0,488835.0,1122838.0,160461.75,2015,2.1,3.7
353,2015-12-19,110891.75,28702.25,61333.25,252706.25,28491.0,3639.0,246828.75,400407.0,166849.0,40091.0,21321.5,94090.0,1250281.75,907751.25,1434029.25,485763.5,948265.75,183747.5,2015,2.1,3.7
354,2015-12-20,110814.75,27280.75,65291.5,303692.25,31767.5,3474.75,246868.75,335661.25,80188.5,39955.25,18615.5,86841.25,1162253.5,761502.25,1331836.5,542321.5,789515.0,169583.0,2015,2.1,3.7
355,2015-12-21,111050.75,27124.75,61208.75,506234.0,13836.75,3321.0,243800.5,351745.25,110683.75,40438.75,24684.0,97650.5,1388590.75,807311.25,1567094.75,722776.0,844318.75,178504.0,2015,2.1,3.7
356,2015-12-22,110689.0,25793.0,61644.0,581799.75,26538.5,3370.75,233301.75,304778.75,77725.25,44254.0,28868.5,136323.25,1371253.25,701271.0,1606218.0,809835.0,796383.0,234964.75,2015,2.1,3.7
357,2015-12-23,110932.75,25901.5,63047.5,503958.0,28189.0,3257.75,243305.75,310936.0,71442.0,45269.25,33164.5,108161.5,1313767.5,718573.0,1514401.0,735286.5,779114.5,200633.5,2015,2.1,3.7
358,2015-12-24,111127.5,25995.75,63689.0,375098.5,36869.5,3547.25,241902.0,312801.5,39831.75,33914.25,17532.5,74287.25,1121023.0,645366.0,1319064.25,616327.5,702736.75,198041.25,2015,2.1,3.7
359,2015-12-25,110665.25,25837.75,59681.25,359646.75,32055.25,3130.75,234619.75,247410.5,36813.0,25970.25,26103.25,62794.75,1035062.0,583678.75,1198625.25,591017.0,607608.25,163563.25,2015,2.1,3.7
360,2015-12-26,111494.5,24165.75,56392.0,556411.0,43835.25,3012.75,201245.0,189965.0,37606.5,34621.75,29421.75,72119.25,1041610.5,384972.25,1330868.75,795311.25,535557.5,289258.25,2015,2.1,3.7
361,2015-12-27,110843.5,24614.0,52426.75,400234.0,38623.0,2985.75,250673.0,244359.75,48759.5,33069.5,16484.25,73011.5,1067574.5,576290.75,1279600.25,629727.0,649873.25,212025.75,2015,2.1,3.7
362,2015-12-28,110683.0,24900.0,38687.5,159962.5,41696.0,3632.75,252708.5,340855.75,155852.75,44635.75,31696.75,93745.75,1211307.25,970961.25,1267360.25,379561.75,887798.5,56053.0,2015,2.1,3.7
363,2015-12-29,111826.5,24584.75,55179.0,257706.75,32623.75,3976.75,251416.0,335639.0,177313.5,47814.75,29363.5,85070.5,1223232.75,877723.25,1383151.25,485897.5,897253.75,159918.5,2015,2.1,3.7
364,2015-12-30,112762.0,23792.75,54911.5,251939.0,27268.5,3880.25,251906.75,332966.25,149061.25,47178.25,20556.5,88383.0,1230753.5,896634.5,1344049.5,474554.0,869495.5,113296.0,2015,2.1,3.7
365,2015-12-31,109917.0,23849.5,60106.5,258919.5,20224.25,3811.75,249009.5,304085.75,114063.25,46143.75,20435.25,88739.5,1164582.5,825332.25,1278870.25,476828.5,802041.75,114287.75,2015,2.1,3.7
366,2016-01-01,110686.75,24758.75,21020.75,86528.25,18562.75,4380.25,252942.75,361983.25,120139.25,47647.0,20841.0,79025.0,1056996.25,930884.5,1127674.75,265937.5,861737.25,70678.5,2016,1.59,4.2
367,2016-01-02,110221.5,25084.75,64458.0,341620.25,9403.5,4113.75,248804.75,303554.0,80671.75,46823.25,19540.5,85479.0,1194341.5,778859.75,1320234.5,554901.75,765332.75,125893.0,2016,1.59,4.2
368,2016-01-03,109189.75,25720.25,63146.75,356507.75,13518.5,4203.5,251785.75,310616.5,73569.0,48986.25,19351.5,75070.0,1179005.75,745832.75,1332314.0,572286.5,760027.5,153308.25,2016,1.59,4.2
369,2016-01-04,109618.5,29636.5,63842.25,233462.5,10079.0,4298.25,252100.0,381006.75,238157.5,85539.25,32037.75,134605.0,1443721.0,1136337.25,1542345.5,450937.0,1091408.5,98624.5,2016,1.59,4.2
370,2016-01-05,109873.0,30292.0,62487.25,160886.25,12550.5,4408.25,254040.0,390902.75,318650.5,78214.0,27249.25,136950.5,1496659.0,1260735.0,1559255.0,380497.25,1178757.75,62596.0,2016,1.59,4.2
371,2016-01-06,109286.5,27886.5,62393.75,104122.25,12592.25,4343.25,257284.0,374664.5,355182.75,89580.25,27954.75,140502.5,1446303.75,1267195.5,1537838.5,320624.5,1217214.0,91534.75,2016,1.59,4.2
372,2016-01-07,109748.0,28245.25,64368.25,247711.25,14635.75,4361.5,244078.5,380160.0,324671.25,61108.5,24254.25,144127.25,1538899.0,1212183.75,1623215.5,469070.0,1154145.5,84316.5,2016,1.59,4.2
373,2016-01-08,109877.75,29981.25,41995.25,440490.25,40971.25,4139.5,249881.0,343586.0,257393.0,62457.25,22940.5,130434.75,1519486.75,996030.0,1711207.25,667455.25,1043752.0,191720.5,2016,1.59,4.2
374,2016-01-09,110455.25,32810.75,38656.0,163748.75,23890.0,4397.25,256700.0,368733.75,270182.0,53872.75,17931.5,106833.75,1300208.25,1073913.5,1430280.25,373958.0,1056322.25,130072.0,2016,1.59,4.2
375,2016-01-10,110469.0,33901.0,58803.5,294443.0,18899.5,4243.25,254729.0,357635.5,95983.5,42628.5,13018.25,90580.5,1217998.25,845852.25,1362316.25,520759.25,841557.0,144318.0,2016,1.59,4.2
376,2016-01-11,109892.75,35093.0,29980.25,172182.75,10177.5,4383.5,256440.0,427319.75,301029.75,72924.5,25818.75,135329.5,1545820.75,1333480.25,1554753.25,361709.75,1193043.5,8932.5,2016,1.59,4.2
377,2016-01-12,110465.5,36496.0,25906.5,277630.75,15133.75,4419.5,256229.75,420982.0,315690.75,61737.75,28483.75,152240.5,1570874.0,1252203.0,1676932.75,470052.0,1206880.75,106058.75,2016,1.59,4.2
378,2016-01-13,109818.5,35433.75,26409.0,320110.25,12163.0,4483.25,255935.5,412841.0,339551.0,76435.25,19172.75,152720.25,1584378.0,1225695.75,1745900.75,508417.75,1237483.0,161522.75,2016,1.59,4.2
379,2016-01-14,110655.0,34112.75,26714.5,210985.0,44550.0,4525.75,256939.0,421748.75,364613.75,86748.25,22931.75,153528.75,1571944.5,1289695.0,1715121.5,431543.0,1283578.5,143177.0,2016,1.59,4.2
380,2016-01-15,111080.75,33658.25,19333.0,140966.5,8688.75,4523.75,257402.0,429090.75,382305.75,101164.25,36956.0,156870.75,1573183.0,1404194.75,1645084.5,318251.0,1326833.5,71901.5,2016,1.59,4.2
381,2016-01-16,111486.75,33160.5,26024.5,108512.5,8772.75,4514.5,256962.0,437865.5,329687.5,56684.0,18267.5,122146.25,1352447.75,1209138.0,1495816.75,292471.5,1203345.25,143369.0,2016,1.59,4.2
382,2016-01-17,111516.25,30414.5,22668.75,88703.25,8732.0,4546.25,256957.0,440770.25,287090.25,60054.25,18192.25,118023.0,1264881.25,1144777.25,1429475.75,266581.0,1162894.75,164594.5,2016,1.59,4.2
383,2016-01-18,111055.25,29568.25,28262.5,58690.5,19420.5,4554.25,258455.25,438116.5,405098.5,145294.25,36060.5,160583.75,1601320.75,1494947.25,1659099.5,251551.25,1407548.25,57778.75,2016,1.59,4.2
384,2016-01-19,110424.0,31477.25,39264.25,131615.75,20783.0,4546.75,258065.75,422071.75,426636.5,162321.75,32145.75,162567.25,1645530.0,1453867.0,1769774.0,338111.0,1431663.0,124244.0,2016,1.59,4.2
385,2016-01-20,110070.0,32575.25,13905.75,104564.25,14240.25,4548.0,257591.5,427044.75,412243.0,175295.25,37337.75,175381.5,1635927.25,1503217.0,1727459.5,279903.5,1447556.0,91532.25,2016,1.59,4.2
386,2016-01-21,110495.25,34787.75,15289.75,30331.25,19336.5,4567.25,252507.5,426521.0,365688.25,179287.25,44673.25,160132.0,1626742.25,1561784.75,1598943.75,214807.75,1384136.0,-27798.5,2016,1.59,4.2
387,2016-01-22,110378.5,33339.75,47906.25,150193.0,35197.75,4514.5,257697.75,416369.75,361371.0,143024.75,28572.0,162207.75,1618786.75,1385489.75,1722200.75,381529.75,1340671.0,103414.0,2016,1.59,4.2
388,2016-01-23,110558.5,29399.75,37202.0,247503.5,10632.5,4490.25,256597.0,401969.25,268471.5,60966.0,17703.25,115178.25,1387336.25,1091998.25,1542968.5,439786.5,1103182.0,155632.25,2016,1.59,4.2
389,2016-01-24,110465.5,28022.5,56633.0,204481.75,17407.0,4512.75,254585.25,386362.25,192581.5,56246.5,10182.5,107358.0,1257062.5,978540.75,1418656.0,421522.5,997133.5,161593.5,2016,1.59,4.2
390,2016-01-25,109640.75,28610.5,56678.25,253673.0,33784.25,4462.25,249124.25,388462.25,305850.25,87316.0,29210.75,133134.0,1529881.5,1185746.0,1650735.75,486849.0,1163886.75,120854.25,2016,1.59,4.2
391,2016-01-26,108486.25,29769.25,62379.5,421768.75,41686.75,4200.5,240095.0,373011.75,233992.0,72565.75,21520.0,123058.25,1558803.5,1032968.5,1711013.75,668291.0,1042722.75,152210.25,2016,1.59,4.2
392,2016-01-27,108157.75,31328.5,57138.0,608016.25,24514.0,3991.75,239892.5,323030.75,152294.25,47472.0,18366.0,106767.5,1571806.75,882138.5,1702603.25,833146.25,869457.0,130796.5,2016,1.59,4.2
393,2016-01-28,109355.25,32810.25,64589.75,416045.0,36614.5,4249.25,242685.75,354507.75,233297.75,62521.25,33682.75,124937.5,1550571.5,1033322.25,1681614.0,663664.0,1017950.0,131042.5,2016,1.59,4.2
394,2016-01-29,110950.25,33850.5,63989.75,582146.0,49518.5,4444.25,240177.0,308388.75,128523.0,49680.25,18796.0,106942.5,1536184.25,840530.0,1678610.75,844899.25,833711.5,142426.5,2016,1.59,4.2
395,2016-01-30,111533.0,33984.0,65480.5,618684.5,27900.5,3636.75,243614.5,256915.25,62034.0,42533.75,25536.25,103415.25,1345614.25,633548.75,1569732.0,861219.25,708512.75,224117.75,2016,1.59,4.2
396,2016-01-31,111900.0,37475.75,59400.0,443345.75,19957.5,3542.5,243064.75,276425.5,62929.75,39254.0,20276.5,98607.75,1229194.5,706491.25,1395903.25,675621.5,720281.75,166708.75,2016,1.59,4.2
397,2016-02-01,111992.5,43912.0,48074.5,504298.0,14783.5,3701.25,249591.75,329838.75,135228.25,50818.25,31752.0,120489.5,1539382.5,972226.5,1612728.25,726761.75,885966.5,73345.75,2016,2.08,4.0
398,2016-02-02,111682.0,42240.0,48937.0,653291.25,25385.5,3367.75,247145.75,284067.0,83527.25,50498.25,33589.75,110238.75,1575889.5,848275.75,1660380.5,884903.5,775477.0,84491.0,2016,2.08,4.0
399,2016-02-03,111820.0,40038.0,62151.75,485201.25,30858.25,3705.25,253649.0,314582.5,184436.75,53958.5,26738.5,114502.75,1574476.75,996265.5,1654904.0,733774.5,921129.5,80427.25,2016,2.08,4.0
400,2016-02-04,112532.75,39825.25,37613.25,340832.25,15194.75,3960.0,255790.5,373965.0,311496.75,52346.25,29287.0,141187.5,1574177.5,1180537.25,1684744.25,549958.25,1134786.0,110566.75,2016,2.08,4.0
401,2016-02-05,112898.75,40050.25,46324.5,220825.25,22660.75,4542.25,252913.25,397035.25,322898.75,63003.5,27807.5,139189.5,1531236.0,1241425.5,1622342.0,447301.75,1175040.25,91106.0,2016,2.08,4.0
402,2016-02-06,113074.0,39580.75,64381.25,344605.5,60223.0,4157.5,250880.75,358608.75,67509.5,40601.25,18875.75,100019.25,1301268.0,832058.25,1443641.5,626022.0,817619.5,142373.5,2016,2.08,4.0
403,2016-02-07,113249.0,38016.5,66275.25,455016.75,38073.0,3321.0,239439.25,280946.75,44267.5,35083.5,21466.0,96805.5,1205885.25,646520.25,1410494.0,713951.5,696542.5,204608.75,2016,2.08,4.0
404,2016-02-08,112635.75,37469.5,65496.75,682469.5,32281.0,3420.75,240921.25,266421.5,81301.25,45073.5,26452.0,107342.75,1505158.0,724910.75,1674833.5,933773.25,741060.25,169675.5,2016,2.08,4.0
405,2016-02-09,112818.0,39282.25,47099.25,575170.0,22973.5,3716.5,239952.75,304482.0,163769.5,47681.5,27787.25,110989.0,1553398.25,908155.5,1667934.25,801059.5,866874.75,114536.0,2016,2.08,4.0
406,2016-02-10,112818.75,40856.5,33983.0,379021.25,28640.75,3906.0,253371.25,390875.5,244308.75,62279.25,30386.0,136278.75,1575404.0,1133759.0,1686339.75,599226.25,1087113.5,110935.75,2016,2.08,4.0
407,2016-02-11,113161.0,40062.25,28528.5,302371.5,44044.25,3876.5,255073.75,403518.5,272767.75,67246.5,24676.5,139676.0,1548130.25,1173186.0,1670326.5,532044.0,1138282.5,122196.25,2016,2.08,4.0
408,2016-02-12,113136.0,37955.25,3484.5,85501.0,66407.75,4378.5,255284.5,448999.5,332738.75,77117.25,26371.25,137013.75,1527371.5,1371978.25,1562016.75,310863.0,1251153.75,34645.25,2016,2.08,4.0
409,2016-02-13,113120.5,36817.0,26451.0,131809.75,49372.0,4378.0,254923.5,427278.5,198562.75,55270.5,16417.25,111485.75,1333147.5,1125514.75,1409469.25,361948.25,1047521.0,76321.75,2016,2.08,4.0
410,2016-02-14,112589.25,36899.0,65868.75,225743.5,26909.75,4100.5,251137.0,388116.75,115407.5,51267.0,19174.5,93045.75,1232865.5,914343.5,1371084.75,472110.75,898974.0,138219.25,2016,2.08,4.0
411,2016-02-15,111625.75,37500.0,44282.25,174019.25,23474.0,4344.0,254694.75,425864.25,313748.75,60877.0,27473.25,142171.25,1554765.0,1312989.5,1592601.25,395245.25,1197356.0,37836.25,2016,2.08,4.0
412,2016-02-16,112350.0,39383.0,12293.25,63667.75,47474.25,4351.25,255505.0,433875.0,375842.25,99837.25,33611.0,148271.5,1583499.5,1460064.25,1592850.5,279519.5,1313331.0,9351.0,2016,2.08,4.0
413,2016-02-17,111688.25,38232.25,45524.75,157294.25,44220.5,4349.75,254908.75,430432.0,330359.25,78268.0,21776.5,137863.75,1597377.75,1350338.25,1633141.5,401309.75,1231831.75,35763.75,2016,2.08,4.0
414,2016-02-18,112250.0,38175.75,25063.5,57410.5,63591.75,4380.75,254961.25,422491.5,359792.75,81658.0,24652.0,143875.75,1560715.5,1414649.75,1563651.5,300872.25,1262779.25,2936.0,2016,2.08,4.0
415,2016-02-19,112579.0,38882.75,27347.0,83383.5,35426.75,4370.75,254582.5,426329.0,355744.75,71563.5,27114.75,148493.75,1559821.0,1413663.75,1558703.25,301989.75,1256713.5,-1117.75,2016,2.08,4.0
416,2016-02-20,112753.75,37397.5,69424.5,535350.0,17515.5,3505.5,245381.5,321809.0,67709.5,43629.75,15483.25,98225.0,1385359.5,763069.5,1552701.5,775946.75,776754.75,167342.0,2016,2.08,4.0
417,2016-02-21,112769.25,41962.5,56880.25,581942.75,22521.0,3034.25,227532.5,251847.0,40358.0,33878.0,16584.75,97533.5,1240377.25,579033.25,1470259.0,819110.0,651149.0,229881.75,2016,2.08,4.0
418,2016-02-22,112300.5,41294.25,65445.0,496595.5,50116.0,3626.5,231379.25,343842.5,161301.0,47026.75,25118.0,112144.5,1538585.0,926428.5,1665071.75,769377.75,895694.0,126486.75,2016,2.08,4.0
419,2016-02-23,112313.0,39500.5,60160.75,239066.0,37722.75,4341.75,248525.0,398033.25,274311.0,56684.75,34251.25,129311.25,1558182.75,1221233.25,1599970.0,493104.75,1106865.25,41787.25,2016,2.08,4.0
420,2016-02-24,112666.0,40340.5,47084.0,217500.5,74176.0,4396.5,250473.5,361709.75,312357.75,66436.5,23339.25,129697.75,1548715.0,1209954.5,1616838.75,496163.5,1120675.25,68123.75,2016,2.08,4.0
421,2016-02-25,112412.5,38813.75,33413.5,129905.75,60593.75,4410.0,251915.75,364683.75,361093.5,74759.0,28450.0,138086.75,1555622.75,1331709.75,1570088.0,379549.25,1190538.75,14465.25,2016,2.08,4.0
422,2016-02-26,112458.25,39338.0,10994.75,83341.5,77859.5,4472.75,254315.25,352508.5,375639.5,73232.25,24810.0,148830.75,1514776.0,1342580.25,1532991.0,328464.75,1204526.25,18215.0,2016,2.08,4.0
423,2016-02-27,112727.5,36071.75,704.0,112073.25,110026.0,4522.75,230187.75,348002.5,214681.0,47251.5,11051.25,114016.0,1294879.5,1072076.25,1330264.0,376125.25,954138.75,35384.5,2016,2.08,4.0
424,2016-02-28,113266.75,33806.0,7203.25,177703.75,71204.0,4520.5,250831.5,365925.5,135284.25,43551.75,13534.0,96533.75,1208862.25,952751.25,1299831.0,407704.25,892126.75,90968.75,2016,2.08,4.0
